dz, F
1.4908e-07, 2.09742e-10
1.4915e-07, 2.10935e-10
1.49219e-07, 2.1211e-10
1.49289e-07, 2.13269e-10
1.4936e-07, 2.14415e-10
1.4943e-07, 2.15551e-10
1.49501e-07, 2.16674e-10
1.49572e-07, 2.17786e-10
1.49643e-07, 2.18886e-10
1.49714e-07, 2.19974e-10
1.49786e-07, 2.21046e-10
1.49857e-07, 2.22103e-10
1.49929e-07, 2.23144e-10
1.50001e-07, 2.24169e-10
1.50073e-07, 2.2518e-10
1.50146e-07, 2.26183e-10
1.50219e-07, 2.27176e-10
1.50291e-07, 2.28156e-10
1.50364e-07, 2.29128e-10
1.50438e-07, 2.30088e-10
1.50511e-07, 2.31036e-10
1.50585e-07, 2.31975e-10
1.50658e-07, 2.32903e-10
1.50732e-07, 2.33818e-10
1.50806e-07, 2.34724e-10
1.50881e-07, 2.35619e-10
1.50955e-07, 2.36504e-10
1.5103e-07, 2.37381e-10
1.51104e-07, 2.38252e-10
1.51179e-07, 2.39117e-10
1.51255e-07, 2.39977e-10
1.5133e-07, 2.40828e-10
1.51405e-07, 2.41669e-10
1.51481e-07, 2.42504e-10
1.51557e-07, 2.43334e-10
1.51632e-07, 2.44161e-10
1.51709e-07, 2.44982e-10
1.51785e-07, 2.45799e-10
1.51861e-07, 2.46613e-10
1.51938e-07, 2.47422e-10
1.52014e-07, 2.48228e-10
1.52091e-07, 2.49027e-10
1.52168e-07, 2.49818e-10
1.52245e-07, 2.50605e-10
1.52322e-07, 2.51391e-10
1.524e-07, 2.52175e-10
1.52477e-07, 2.52956e-10
1.52555e-07, 2.53733e-10
1.52633e-07, 2.54505e-10
1.52711e-07, 2.55277e-10
1.52789e-07, 2.56048e-10
1.52867e-07, 2.56819e-10
1.52945e-07, 2.57588e-10
1.53024e-07, 2.58357e-10
1.53103e-07, 2.59129e-10
1.53181e-07, 2.59903e-10
1.5326e-07, 2.60678e-10
1.53339e-07, 2.61451e-10
1.53418e-07, 2.6222e-10
1.53497e-07, 2.62991e-10
1.53577e-07, 2.63764e-10
1.53656e-07, 2.64538e-10
1.53736e-07, 2.65311e-10
1.53815e-07, 2.66086e-10
1.53895e-07, 2.66862e-10
1.53975e-07, 2.67643e-10
1.54055e-07, 2.68427e-10
1.54135e-07, 2.6922e-10
1.54216e-07, 2.7002e-10
1.54296e-07, 2.70826e-10
1.54377e-07, 2.71633e-10
1.54457e-07, 2.72447e-10
1.54538e-07, 2.73264e-10
1.54619e-07, 2.74088e-10
1.547e-07, 2.74917e-10
1.54781e-07, 2.75743e-10
1.54862e-07, 2.76569e-10
1.54943e-07, 2.77397e-10
1.55024e-07, 2.78226e-10
1.55106e-07, 2.79051e-10
1.55187e-07, 2.79871e-10
1.55269e-07, 2.80686e-10
1.5535e-07, 2.81498e-10
1.55432e-07, 2.82307e-10
1.55514e-07, 2.83114e-10
1.55596e-07, 2.83915e-10
1.55678e-07, 2.84713e-10
1.5576e-07, 2.85508e-10
1.55843e-07, 2.863e-10
1.55925e-07, 2.87088e-10
1.56007e-07, 2.8787e-10
1.5609e-07, 2.88648e-10
1.56173e-07, 2.89421e-10
1.56255e-07, 2.9019e-10
1.56338e-07, 2.90959e-10
1.56421e-07, 2.9173e-10
1.56504e-07, 2.92503e-10
1.56587e-07, 2.9327e-10
1.5667e-07, 2.94029e-10
1.56753e-07, 2.94779e-10
1.56836e-07, 2.95521e-10
1.5692e-07, 2.96264e-10
1.57003e-07, 2.97007e-10
1.57087e-07, 2.97751e-10
1.5717e-07, 2.98497e-10
1.57254e-07, 2.99236e-10
1.57337e-07, 2.99971e-10
1.57421e-07, 3.00699e-10
1.57505e-07, 3.01417e-10
1.57589e-07, 3.02128e-10
1.57673e-07, 3.02826e-10
1.57757e-07, 3.03513e-10
1.57841e-07, 3.04194e-10
1.57925e-07, 3.04866e-10
1.5801e-07, 3.05534e-10
1.58094e-07, 3.06197e-10
1.58178e-07, 3.06853e-10
1.58263e-07, 3.07506e-10
1.58347e-07, 3.0816e-10
1.58432e-07, 3.08806e-10
1.58517e-07, 3.09448e-10
1.58601e-07, 3.1009e-10
1.58686e-07, 3.10731e-10
1.58771e-07, 3.11374e-10
1.58856e-07, 3.12012e-10
1.58941e-07, 3.12652e-10
1.59026e-07, 3.13289e-10
1.59111e-07, 3.13919e-10
1.59196e-07, 3.14541e-10
1.59281e-07, 3.15159e-10
1.59366e-07, 3.15777e-10
1.59452e-07, 3.16389e-10
1.59537e-07, 3.16991e-10
1.59622e-07, 3.17582e-10
1.59708e-07, 3.18167e-10
1.59793e-07, 3.18745e-10
1.59879e-07, 3.19317e-10
1.59965e-07, 3.19882e-10
1.6005e-07, 3.20441e-10
1.60136e-07, 3.20991e-10
1.60222e-07, 3.21537e-10
1.60308e-07, 3.22077e-10
1.60393e-07, 3.22616e-10
1.60479e-07, 3.23154e-10
1.60565e-07, 3.2369e-10
1.60651e-07, 3.24225e-10
1.60737e-07, 3.24758e-10
1.60823e-07, 3.25287e-10
1.6091e-07, 3.25812e-10
1.60996e-07, 3.26334e-10
1.61082e-07, 3.26853e-10
1.61168e-07, 3.27368e-10
1.61255e-07, 3.27883e-10
1.61341e-07, 3.28395e-10
1.61427e-07, 3.28901e-10
1.61514e-07, 3.29406e-10
1.616e-07, 3.29907e-10
1.61687e-07, 3.30402e-10
1.61773e-07, 3.3089e-10
1.6186e-07, 3.31374e-10
1.61947e-07, 3.31852e-10
1.62033e-07, 3.32324e-10
1.6212e-07, 3.32795e-10
1.62207e-07, 3.33264e-10
1.62294e-07, 3.33732e-10
1.62381e-07, 3.34193e-10
1.62467e-07, 3.34645e-10
1.62554e-07, 3.35088e-10
1.62641e-07, 3.3553e-10
1.62728e-07, 3.35967e-10
1.62815e-07, 3.36402e-10
1.62902e-07, 3.36832e-10
1.6299e-07, 3.37256e-10
1.63077e-07, 3.37676e-10
1.63164e-07, 3.38093e-10
1.63251e-07, 3.38508e-10
1.63338e-07, 3.38919e-10
1.63425e-07, 3.39327e-10
1.63513e-07, 3.39734e-10
1.636e-07, 3.40136e-10
1.63687e-07, 3.40535e-10
1.63775e-07, 3.40936e-10
1.63862e-07, 3.41334e-10
1.6395e-07, 3.41731e-10
1.64037e-07, 3.42125e-10
1.64125e-07, 3.42523e-10
1.64212e-07, 3.42923e-10
1.643e-07, 3.43327e-10
1.64387e-07, 3.43737e-10
1.64475e-07, 3.44151e-10
1.64563e-07, 3.44572e-10
1.6465e-07, 3.44995e-10
1.64738e-07, 3.45422e-10
1.64826e-07, 3.45852e-10
1.64914e-07, 3.46278e-10
1.65001e-07, 3.46701e-10
1.65089e-07, 3.47124e-10
1.65177e-07, 3.47539e-10
1.65265e-07, 3.47947e-10
1.65353e-07, 3.48355e-10
1.65441e-07, 3.48755e-10
1.65529e-07, 3.49153e-10
1.65617e-07, 3.49551e-10
1.65705e-07, 3.49943e-10
1.65793e-07, 3.50336e-10
1.65881e-07, 3.5073e-10
1.65969e-07, 3.51123e-10
1.66057e-07, 3.51516e-10
1.66145e-07, 3.51911e-10
1.66233e-07, 3.52303e-10
1.66321e-07, 3.52686e-10
1.66409e-07, 3.53058e-10
1.66497e-07, 3.53419e-10
1.66586e-07, 3.5377e-10
1.66674e-07, 3.54112e-10
1.66762e-07, 3.54439e-10
1.6685e-07, 3.54748e-10
1.66939e-07, 3.55053e-10
1.67027e-07, 3.55349e-10
1.67115e-07, 3.55638e-10
1.67204e-07, 3.55921e-10
1.67292e-07, 3.56198e-10
1.67381e-07, 3.56471e-10
1.67469e-07, 3.56738e-10
1.67557e-07, 3.56998e-10
1.67646e-07, 3.57251e-10
1.67734e-07, 3.57499e-10
1.67823e-07, 3.57743e-10
1.67911e-07, 3.57979e-10
1.68e-07, 3.5821e-10
1.68088e-07, 3.58437e-10
1.68177e-07, 3.58662e-10
1.68265e-07, 3.58886e-10
1.68354e-07, 3.59107e-10
1.68443e-07, 3.59329e-10
1.68531e-07, 3.59548e-10
1.6862e-07, 3.59763e-10
1.68709e-07, 3.59978e-10
1.68797e-07, 3.60189e-10
1.68886e-07, 3.60392e-10
1.68975e-07, 3.60591e-10
1.69063e-07, 3.60784e-10
1.69152e-07, 3.6097e-10
1.69241e-07, 3.61148e-10
1.6933e-07, 3.61317e-10
1.69418e-07, 3.61478e-10
1.69507e-07, 3.61635e-10
1.69596e-07, 3.61788e-10
1.69685e-07, 3.61935e-10
1.69774e-07, 3.62076e-10
1.69862e-07, 3.62213e-10
1.69951e-07, 3.62345e-10
1.7004e-07, 3.62471e-10
