dz, F
1.74541e-07, 3.01997e-10
1.74624e-07, 3.02852e-10
1.74707e-07, 3.03716e-10
1.7479e-07, 3.04586e-10
1.74873e-07, 3.0545e-10
1.74956e-07, 3.06308e-10
1.75039e-07, 3.07162e-10
1.75122e-07, 3.08011e-10
1.75205e-07, 3.08856e-10
1.75289e-07, 3.09697e-10
1.75372e-07, 3.10537e-10
1.75456e-07, 3.11376e-10
1.7554e-07, 3.12212e-10
1.75623e-07, 3.13043e-10
1.75707e-07, 3.13868e-10
1.75791e-07, 3.14689e-10
1.75875e-07, 3.15505e-10
1.75959e-07, 3.1632e-10
1.76043e-07, 3.17131e-10
1.76127e-07, 3.17939e-10
1.76211e-07, 3.18737e-10
1.76295e-07, 3.19528e-10
1.7638e-07, 3.20315e-10
1.76464e-07, 3.21099e-10
1.76549e-07, 3.21881e-10
1.76633e-07, 3.22661e-10
1.76718e-07, 3.23437e-10
1.76802e-07, 3.24215e-10
1.76887e-07, 3.24992e-10
1.76972e-07, 3.25768e-10
1.77057e-07, 3.26547e-10
1.77142e-07, 3.27328e-10
1.77227e-07, 3.28111e-10
1.77312e-07, 3.28891e-10
1.77397e-07, 3.29668e-10
1.77482e-07, 3.30446e-10
1.77567e-07, 3.31227e-10
1.77652e-07, 3.32011e-10
1.77738e-07, 3.32795e-10
1.77823e-07, 3.33575e-10
1.77908e-07, 3.34351e-10
1.77994e-07, 3.35126e-10
1.78079e-07, 3.35898e-10
1.78165e-07, 3.36667e-10
1.7825e-07, 3.37437e-10
1.78336e-07, 3.38211e-10
1.78422e-07, 3.38984e-10
1.78508e-07, 3.39758e-10
1.78593e-07, 3.40528e-10
1.78679e-07, 3.41301e-10
1.78765e-07, 3.42075e-10
1.78851e-07, 3.42848e-10
1.78937e-07, 3.43623e-10
1.79023e-07, 3.44395e-10
1.79109e-07, 3.45168e-10
1.79195e-07, 3.45937e-10
1.79282e-07, 3.46701e-10
1.79368e-07, 3.47461e-10
1.79454e-07, 3.48223e-10
1.7954e-07, 3.48979e-10
1.79627e-07, 3.4973e-10
1.79713e-07, 3.5048e-10
1.798e-07, 3.51223e-10
1.79886e-07, 3.51958e-10
1.79973e-07, 3.52688e-10
1.80059e-07, 3.5341e-10
1.80146e-07, 3.54128e-10
1.80233e-07, 3.54839e-10
1.80319e-07, 3.5555e-10
1.80406e-07, 3.56259e-10
1.80493e-07, 3.56965e-10
1.8058e-07, 3.5767e-10
1.80666e-07, 3.58378e-10
1.80753e-07, 3.59087e-10
1.8084e-07, 3.59799e-10
1.80927e-07, 3.6051e-10
1.81014e-07, 3.6122e-10
1.81101e-07, 3.61932e-10
1.81188e-07, 3.62648e-10
1.81275e-07, 3.63367e-10
1.81362e-07, 3.64087e-10
1.8145e-07, 3.64806e-10
1.81537e-07, 3.65525e-10
1.81624e-07, 3.66246e-10
1.81711e-07, 3.66969e-10
1.81799e-07, 3.67694e-10
1.81886e-07, 3.68418e-10
1.81973e-07, 3.69144e-10
1.82061e-07, 3.69874e-10
1.82148e-07, 3.70606e-10
1.82235e-07, 3.7134e-10
1.82323e-07, 3.72076e-10
1.8241e-07, 3.72815e-10
1.82498e-07, 3.73552e-10
1.82586e-07, 3.74292e-10
1.82673e-07, 3.75035e-10
1.82761e-07, 3.7578e-10
1.82848e-07, 3.76529e-10
1.82936e-07, 3.77281e-10
1.83024e-07, 3.7804e-10
1.83112e-07, 3.78803e-10
1.83199e-07, 3.79575e-10
1.83287e-07, 3.80353e-10
1.83375e-07, 3.81138e-10
1.83463e-07, 3.81933e-10
1.83551e-07, 3.82739e-10
1.83639e-07, 3.83551e-10
1.83726e-07, 3.84369e-10
1.83814e-07, 3.85194e-10
1.83902e-07, 3.86022e-10
1.8399e-07, 3.86856e-10
1.84078e-07, 3.87693e-10
1.84166e-07, 3.88531e-10
1.84254e-07, 3.89371e-10
1.84342e-07, 3.90218e-10
1.84431e-07, 3.91071e-10
1.84519e-07, 3.91931e-10
1.84607e-07, 3.92797e-10
1.84695e-07, 3.9367e-10
1.84783e-07, 3.94548e-10
1.84871e-07, 3.95432e-10
1.8496e-07, 3.96327e-10
1.85048e-07, 3.97231e-10
1.85136e-07, 3.9814e-10
1.85225e-07, 3.99054e-10
1.85313e-07, 3.99974e-10
1.85401e-07, 4.00902e-10
1.8549e-07, 4.01833e-10
1.85578e-07, 4.02773e-10
1.85666e-07, 4.03721e-10
1.85755e-07, 4.04674e-10
1.85843e-07, 4.05633e-10
1.85932e-07, 4.06599e-10
1.8602e-07, 4.07573e-10
1.86109e-07, 4.08549e-10
1.86197e-07, 4.09515e-10
1.86286e-07, 4.10463e-10
1.86374e-07, 4.11396e-10
1.86463e-07, 4.12312e-10
1.86551e-07, 4.13217e-10
1.8664e-07, 4.14102e-10
1.86728e-07, 4.14976e-10
1.86817e-07, 4.15843e-10
1.86906e-07, 4.16697e-10
1.86994e-07, 4.17542e-10
1.87083e-07, 4.1838e-10
1.87172e-07, 4.1921e-10
1.8726e-07, 4.20033e-10
1.87349e-07, 4.20851e-10
1.87438e-07, 4.21658e-10
1.87527e-07, 4.2246e-10
1.87615e-07, 4.23258e-10
1.87704e-07, 4.24056e-10
1.87793e-07, 4.24847e-10
1.87882e-07, 4.25631e-10
1.87971e-07, 4.26404e-10
1.88059e-07, 4.27168e-10
